Pincode,active,
561203,0,"561203,"
561204,0,"561204,"
561205,0,"561205,"
561206,0,"561206,"
561207,0,"561207,"
561208,0,"561208,"
561209,0,"561209,"
561210,0,"561210,"
561211,0,"561211,"
561212,0,"561212,"
561213,0,"561213,"
561228,0,"561228,"
562101,0,"562101,"
562102,0,"562102,"
562103,0,"562103,"
562104,0,"562104,"
562105,0,"562105,"
562106,0,"562106,"
562107,0,"562107,"
562108,0,"562108,"
562109,0,"562109,"
562110,0,"562110,"
562111,0,"562111,"
562112,0,"562112,"
562114,0,"562114,"
562117,0,"562117,"
562119,0,"562119,"
562120,0,"562120,"
562121,0,"562121,"
562122,0,"562122,"
562123,0,"562123,"
562125,0,"562125,"
562126,0,"562126,"
562127,0,"562127,"
562128,0,"562128,"
562129,0,"562129,"
562130,0,"562130,"
562131,0,"562131,"
562132,0,"562132,"
562135,0,"562135,"
562138,0,"562138,"
562149,0,"562149,"
562157,0,"562157,"
562159,0,"562159,"
562160,0,"562160,"
562161,0,"562161,"
562162,0,"562162,"
562163,0,"562163,"
562164,0,"562164,"
563101,0,"563101,"
563102,0,"563102,"
563103,0,"563103,"
563113,0,"563113,"
563114,0,"563114,"
563115,0,"563115,"
563116,0,"563116,"
563117,0,"563117,"
563118,0,"563118,"
563119,0,"563119,"
563120,0,"563120,"
563121,0,"563121,"
563122,0,"563122,"
563123,0,"563123,"
563124,0,"563124,"
563125,0,"563125,"
563126,0,"563126,"
563127,0,"563127,"
563128,0,"563128,"
563129,0,"563129,"
563130,0,"563130,"
563131,0,"563131,"
563132,0,"563132,"
563133,0,"563133,"
563134,0,"563134,"
563135,0,"563135,"
563136,0,"563136,"
563137,0,"563137,"
563138,0,"563138,"
563139,0,"563139,"
563146,0,"563146,"
563147,0,"563147,"
563157,0,"563157,"
563159,0,"563159,"
563160,0,"563160,"
563161,0,"563161,"
563162,0,"563162,"
563163,0,"563163,"
570001,0,"570001,"
570002,0,"570002,"
570003,0,"570003,"
570004,0,"570004,"
570005,0,"570005,"
570006,0,"570006,"
570007,0,"570007,"
570008,0,"570008,"
570009,0,"570009,"
570010,0,"570010,"
570011,0,"570011,"
570012,0,"570012,"
570014,0,"570014,"
570015,0,"570015,"
570016,0,"570016,"
570017,0,"570017,"
570018,0,"570018,"
570019,0,"570019,"
570020,0,"570020,"
570022,0,"570022,"
570023,0,"570023,"
570025,0,"570025,"
570026,0,"570026,"
570027,0,"570027,"
570028,0,"570028,"
570029,0,"570029,"
570030,0,"570030,"
570031,0,"570031,"
570032,0,"570032,"
570033,0,"570033,"
570034,0,"570034,"
571101,0,"571101,"
571102,0,"571102,"
571103,0,"571103,"
571104,0,"571104,"
571105,0,"571105,"
571106,0,"571106,"
571107,0,"571107,"
571108,0,"571108,"
571109,0,"571109,"
571110,0,"571110,"
571111,0,"571111,"
571114,0,"571114,"
571115,0,"571115,"
571116,0,"571116,"
571117,0,"571117,"
571118,0,"571118,"
571119,0,"571119,"
571120,0,"571120,"
571121,0,"571121,"
571122,0,"571122,"
571123,0,"571123,"
571124,0,"571124,"
571125,0,"571125,"
571126,0,"571126,"
571127,0,"571127,"
571128,0,"571128,"
571129,0,"571129,"
571130,0,"571130,"
571134,0,"571134,"
571187,0,"571187,"
571189,0,"571189,"
571201,0,"571201,"
571211,0,"571211,"
571212,0,"571212,"
571213,0,"571213,"
571214,0,"571214,"
571215,0,"571215,"
571216,0,"571216,"
571217,0,"571217,"
571218,0,"571218,"
571219,0,"571219,"
571231,0,"571231,"
571232,0,"571232,"
571234,0,"571234,"
571235,0,"571235,"
571236,0,"571236,"
571237,0,"571237,"
571247,0,"571247,"
571248,0,"571248,"
571249,0,"571249,"
571250,0,"571250,"
571251,0,"571251,"
571252,0,"571252,"
571253,0,"571253,"
571254,0,"571254,"
571301,0,"571301,"
571302,0,"571302,"
571311,0,"571311,"
571312,0,"571312,"
571313,0,"571313,"
571314,0,"571314,"
571315,0,"571315,"
571316,0,"571316,"
571320,0,"571320,"
571342,0,"571342,"
571401,0,"571401,"
571402,0,"571402,"
571403,0,"571403,"
571404,0,"571404,"
571405,0,"571405,"
571415,0,"571415,"
571416,0,"571416,"
571417,0,"571417,"
571418,0,"571418,"
571419,0,"571419,"
571421,0,"571421,"
571422,0,"571422,"
571423,0,"571423,"
571424,0,"571424,"
571425,0,"571425,"
571426,0,"571426,"
571427,0,"571427,"
571428,0,"571428,"
571429,0,"571429,"
571430,0,"571430,"
571431,0,"571431,"
571432,0,"571432,"
571433,0,"571433,"
571434,0,"571434,"
571435,0,"571435,"
571436,0,"571436,"
571438,0,"571438,"
571439,0,"571439,"
571440,0,"571440,"
571441,0,"571441,"
571442,0,"571442,"
571443,0,"571443,"
571444,0,"571444,"
571445,0,"571445,"
571446,0,"571446,"
571448,0,"571448,"
571450,0,"571450,"
571455,0,"571455,"
571457,0,"571457,"
571463,0,"571463,"
571475,0,"571475,"
571476,0,"571476,"
571477,0,"571477,"
571478,0,"571478,"
571490,0,"571490,"
571601,0,"571601,"
571602,0,"571602,"
571603,0,"571603,"
571604,0,"571604,"
571605,0,"571605,"
571606,0,"571606,"
571607,0,"571607,"
571610,0,"571610,"
571617,0,"571617,"
571802,0,"571802,"
571807,0,"571807,"
571811,0,"571811,"
571812,0,"571812,"
572101,0,"572101,"
572102,0,"572102,"
572103,0,"572103,"
572104,0,"572104,"
572105,0,"572105,"
572106,0,"572106,"
572107,0,"572107,"
572111,0,"572111,"
572112,0,"572112,"
572113,0,"572113,"
572114,0,"572114,"
572115,0,"572115,"
572116,0,"572116,"
572117,0,"572117,"
572118,0,"572118,"
572119,0,"572119,"
572120,0,"572120,"
572121,0,"572121,"
572122,0,"572122,"
572123,0,"572123,"
572124,0,"572124,"
572125,0,"572125,"
572126,0,"572126,"
572127,0,"572127,"
572128,0,"572128,"
572129,0,"572129,"
572130,0,"572130,"
572132,0,"572132,"
572133,0,"572133,"
572134,0,"572134,"
572135,0,"572135,"
572136,0,"572136,"
572137,0,"572137,"
572138,0,"572138,"
572139,0,"572139,"
572140,0,"572140,"
572141,0,"572141,"
572142,0,"572142,"
572168,0,"572168,"
572175,0,"572175,"
572201,0,"572201,"
572211,0,"572211,"
572212,0,"572212,"
572213,0,"572213,"
572214,0,"572214,"
572215,0,"572215,"
572216,0,"572216,"
572217,0,"572217,"
572218,0,"572218,"
572219,0,"572219,"
572220,0,"572220,"
572221,0,"572221,"
572222,0,"572222,"
572223,0,"572223,"
572224,0,"572224,"
572225,0,"572225,"
572226,0,"572226,"
572227,0,"572227,"
572228,0,"572228,"
573101,0,"573101,"
573102,0,"573102,"
573103,0,"573103,"
573111,0,"573111,"
573112,0,"573112,"
573113,0,"573113,"
573115,0,"573115,"
573116,0,"573116,"
573117,0,"573117,"
573118,0,"573118,"
573119,0,"573119,"
573120,0,"573120,"
573121,0,"573121,"
573122,0,"573122,"
573123,0,"573123,"
573124,0,"573124,"
573125,0,"573125,"
573126,0,"573126,"
573127,0,"573127,"
573128,0,"573128,"
573129,0,"573129,"
573130,0,"573130,"
573131,0,"573131,"
573133,0,"573133,"
573134,0,"573134,"
573135,0,"573135,"
573136,0,"573136,"
573137,0,"573137,"
573141,0,"573141,"
573142,0,"573142,"
573144,0,"573144,"
573162,0,"573162,"
573164,0,"573164,"
573165,0,"573165,"
573201,0,"573201,"
573202,0,"573202,"
573210,0,"573210,"
573211,0,"573211,"
573212,0,"573212,"
573213,0,"573213,"
573214,0,"573214,"
573215,0,"573215,"
573216,0,"573216,"
573217,0,"573217,"
573218,0,"573218,"
573219,0,"573219,"
573220,0,"573220,"
573225,0,"573225,"
573226,0,"573226,"
574101,0,"574101,"
574102,0,"574102,"
574103,0,"574103,"
574104,0,"574104,"
574105,0,"574105,"
574106,0,"574106,"
574107,0,"574107,"
574108,0,"574108,"
574109,0,"574109,"
574110,0,"574110,"
574111,0,"574111,"
574112,0,"574112,"
574113,0,"574113,"
574114,0,"574114,"
574115,0,"574115,"
574116,0,"574116,"
574117,0,"574117,"
574118,0,"574118,"
574119,0,"574119,"
574122,0,"574122,"
574129,0,"574129,"
574141,0,"574141,"
574142,0,"574142,"
574143,0,"574143,"
574144,0,"574144,"
574145,0,"574145,"
574146,0,"574146,"
574148,0,"574148,"
574150,0,"574150,"
574151,0,"574151,"
574153,0,"574153,"
574154,0,"574154,"
574197,0,"574197,"
574198,0,"574198,"
574199,0,"574199,"
574201,0,"574201,"
574202,0,"574202,"
574203,0,"574203,"
574210,0,"574210,"
574211,0,"574211,"
574212,0,"574212,"
574213,0,"574213,"
574214,0,"574214,"
574216,0,"574216,"
574217,0,"574217,"
574218,0,"574218,"
574219,0,"574219,"
574220,0,"574220,"
574221,0,"574221,"
574222,0,"574222,"
574223,0,"574223,"
574224,0,"574224,"
574225,0,"574225,"
574226,0,"574226,"
574227,0,"574227,"
574228,0,"574228,"
574229,0,"574229,"
574230,0,"574230,"
574231,0,"574231,"
574232,0,"574232,"
574233,0,"574233,"
574234,0,"574234,"
574235,0,"574235,"
574236,0,"574236,"
574237,0,"574237,"
574238,0,"574238,"
574239,0,"574239,"
574240,0,"574240,"
574241,0,"574241,"
574242,0,"574242,"
574243,0,"574243,"
574244,0,"574244,"
574248,0,"574248,"
574253,0,"574253,"
574259,0,"574259,"
574260,0,"574260,"
574265,0,"574265,"
574267,0,"574267,"
574274,0,"574274,"
574279,0,"574279,"
574285,0,"574285,"
574313,0,"574313,"
574314,0,"574314,"
574323,0,"574323,"
574324,0,"574324,"
574325,0,"574325,"
574326,0,"574326,"
574327,0,"574327,"
574328,0,"574328,"
574509,0,"574509,"
575001,0,"575001,"
575002,0,"575002,"
575003,0,"575003,"
575004,0,"575004,"
575005,0,"575005,"
575006,0,"575006,"
575007,0,"575007,"
575008,0,"575008,"
575010,0,"575010,"
575011,0,"575011,"
575013,0,"575013,"
575014,0,"575014,"
575015,0,"575015,"
575016,0,"575016,"
575017,0,"575017,"
575018,0,"575018,"
575019,0,"575019,"
575020,0,"575020,"
575022,0,"575022,"
575023,0,"575023,"
575025,0,"575025,"
575028,0,"575028,"
575029,0,"575029,"
575030,0,"575030,"
576101,0,"576101,"
576102,0,"576102,"
576103,0,"576103,"
576104,0,"576104,"
576105,0,"576105,"
576106,0,"576106,"
576107,0,"576107,"
576108,0,"576108,"
576111,0,"576111,"
576112,0,"576112,"
576113,0,"576113,"
576114,0,"576114,"
576115,0,"576115,"
576117,0,"576117,"
576120,0,"576120,"
576121,0,"576121,"
576122,0,"576122,"
576124,0,"576124,"
576201,0,"576201,"
576210,0,"576210,"
576211,0,"576211,"
576212,0,"576212,"
576213,0,"576213,"
576214,0,"576214,"
576215,0,"576215,"
576216,0,"576216,"
576217,0,"576217,"
576218,0,"576218,"
576219,0,"576219,"
576220,0,"576220,"
576221,0,"576221,"
576222,0,"576222,"
576223,0,"576223,"
576224,0,"576224,"
576225,0,"576225,"
576226,0,"576226,"
576227,0,"576227,"
576228,0,"576228,"
576229,0,"576229,"
576230,0,"576230,"
576231,0,"576231,"
576232,0,"576232,"
576233,0,"576233,"
576234,0,"576234,"
576235,0,"576235,"
576247,0,"576247,"
576257,0,"576257,"
576282,0,"576282,"
576283,0,"576283,"
577001,0,"577001,"
577002,0,"577002,"
577003,0,"577003,"
577004,0,"577004,"
577005,0,"577005,"
577006,0,"577006,"
577007,0,"577007,"
577101,0,"577101,"
577102,0,"577102,"
577111,0,"577111,"
577112,0,"577112,"
577113,0,"577113,"
577114,0,"577114,"
577115,0,"577115,"
577116,0,"577116,"
577117,0,"577117,"
577120,0,"577120,"
577121,0,"577121,"
577122,0,"577122,"
577123,0,"577123,"
577124,0,"577124,"
577125,0,"577125,"
577126,0,"577126,"
577127,0,"577127,"
577128,0,"577128,"
577129,0,"577129,"
577130,0,"577130,"
577131,0,"577131,"
577132,0,"577132,"
577133,0,"577133,"
577134,0,"577134,"
577135,0,"577135,"
577136,0,"577136,"
577137,0,"577137,"
577138,0,"577138,"
577139,0,"577139,"
577140,0,"577140,"
577144,0,"577144,"
577145,0,"577145,"
577146,0,"577146,"
577160,0,"577160,"
577168,0,"577168,"
577175,0,"577175,"
577179,0,"577179,"
577180,0,"577180,"
577181,0,"577181,"
577182,0,"577182,"
577201,0,"577201,"
577202,0,"577202,"
577203,0,"577203,"
577204,0,"577204,"
577205,0,"577205,"
577211,0,"577211,"
577213,0,"577213,"
577214,0,"577214,"
577215,0,"577215,"
577216,0,"577216,"
577217,0,"577217,"
577218,0,"577218,"
577219,0,"577219,"
577220,0,"577220,"
577221,0,"577221,"
577222,0,"577222,"
577223,0,"577223,"
577224,0,"577224,"
577225,0,"577225,"
577226,0,"577226,"
577227,0,"577227,"
577228,0,"577228,"
577229,0,"577229,"
577230,0,"577230,"
577231,0,"577231,"
577232,0,"577232,"
577233,0,"577233,"
577243,0,"577243,"
577245,0,"577245,"
577301,0,"577301,"
577302,0,"577302,"
577401,0,"577401,"
577411,0,"577411,"
577412,0,"577412,"
577413,0,"577413,"
577414,0,"577414,"
577415,0,"577415,"
577416,0,"577416,"
577417,0,"577417,"
577418,0,"577418,"
577419,0,"577419,"
577421,0,"577421,"
577422,0,"577422,"
577423,0,"577423,"
577424,0,"577424,"
577425,0,"577425,"
577426,0,"577426,"
577427,0,"577427,"
577428,0,"577428,"
577429,0,"577429,"
577430,0,"577430,"
577431,0,"577431,"
577432,0,"577432,"
577433,0,"577433,"
577434,0,"577434,"
577435,0,"577435,"
577436,0,"577436,"
577451,0,"577451,"
577452,0,"577452,"
577453,0,"577453,"
577501,0,"577501,"
577502,0,"577502,"
577511,0,"577511,"
577512,0,"577512,"
577513,0,"577513,"
577514,0,"577514,"
577515,0,"577515,"
577516,0,"577516,"
577517,0,"577517,"
577518,0,"577518,"
577519,0,"577519,"
577520,0,"577520,"
577521,0,"577521,"
577522,0,"577522,"
577523,0,"577523,"
577524,0,"577524,"
577525,0,"577525,"
577526,0,"577526,"
577527,0,"577527,"
577528,0,"577528,"
577529,0,"577529,"
577530,0,"577530,"
577531,0,"577531,"
577532,0,"577532,"
577533,0,"577533,"
577534,0,"577534,"
577535,0,"577535,"
577536,0,"577536,"
577537,0,"577537,"
577538,0,"577538,"
577539,0,"577539,"
577540,0,"577540,"
577541,0,"577541,"
577542,0,"577542,"
577543,0,"577543,"
577544,0,"577544,"
577545,0,"577545,"
577546,0,"577546,"
577547,0,"577547,"
577548,0,"577548,"
577549,0,"577549,"
577550,0,"577550,"
577551,0,"577551,"
577552,0,"577552,"
577553,0,"577553,"
577554,0,"577554,"
577555,0,"577555,"
577556,0,"577556,"
577557,0,"577557,"
577558,0,"577558,"
577566,0,"577566,"
577589,0,"577589,"
577596,0,"577596,"
577597,0,"577597,"
577598,0,"577598,"
577599,0,"577599,"
577601,0,"577601,"
580001,0,"580001,"
580002,0,"580002,"
580003,0,"580003,"
580004,0,"580004,"
580005,0,"580005,"
580006,0,"580006,"
580007,0,"580007,"
580008,0,"580008,"
580009,0,"580009,"
580011,0,"580011,"
580020,0,"580020,"
580021,0,"580021,"
580023,0,"580023,"
580024,0,"580024,"
580025,0,"580025,"
580026,0,"580026,"
580027,0,"580027,"
580028,0,"580028,"
580029,0,"580029,"
580030,0,"580030,"
580031,0,"580031,"
580032,0,"580032,"
580112,0,"580112,"
580114,0,"580114,"
580118,0,"580118,"
581101,0,"581101,"
581102,0,"581102,"
581103,0,"581103,"
581104,0,"581104,"
581105,0,"581105,"
581106,0,"581106,"
581107,0,"581107,"
581108,0,"581108,"
581109,0,"581109,"
581110,0,"581110,"
581111,0,"581111,"
581112,0,"581112,"
581113,0,"581113,"
581115,0,"581115,"
581116,0,"581116,"
581117,0,"581117,"
581118,0,"581118,"
581119,0,"581119,"
581120,0,"581120,"
581121,0,"581121,"
581123,0,"581123,"
581126,0,"581126,"
581128,0,"581128,"
581129,0,"581129,"
581145,0,"581145,"
581148,0,"581148,"
581186,0,"581186,"
581187,0,"581187,"
581193,0,"581193,"
581195,0,"581195,"
581196,0,"581196,"
581198,0,"581198,"
581199,0,"581199,"
581201,0,"581201,"
581202,0,"581202,"
581203,0,"581203,"
581204,0,"581204,"
581205,0,"581205,"
581206,0,"581206,"
581207,0,"581207,"
581208,0,"581208,"
581209,0,"581209,"
581210,0,"581210,"
581211,0,"581211,"
581212,0,"581212,"
581213,0,"581213,"
581237,0,"581237,"
581301,0,"581301,"
581302,0,"581302,"
581303,0,"581303,"
581304,0,"581304,"
581306,0,"581306,"
581307,0,"581307,"
581308,0,"581308,"
581314,0,"581314,"
581315,0,"581315,"
581316,0,"581316,"
581317,0,"581317,"
581318,0,"581318,"
581319,0,"581319,"
581320,0,"581320,"
581321,0,"581321,"
581322,0,"581322,"
581323,0,"581323,"
581324,0,"581324,"
581325,0,"581325,"
581326,0,"581326,"
581327,0,"581327,"
581328,0,"581328,"
581329,0,"581329,"
581330,0,"581330,"
581331,0,"581331,"
581332,0,"581332,"
581333,0,"581333,"
581334,0,"581334,"
581335,0,"581335,"
581336,0,"581336,"
581337,0,"581337,"
581338,0,"581338,"
581339,0,"581339,"
581340,0,"581340,"
581341,0,"581341,"
581342,0,"581342,"
581343,0,"581343,"
581344,0,"581344,"
581345,0,"581345,"
581346,0,"581346,"
581347,0,"581347,"
581348,0,"581348,"
581349,0,"581349,"
581350,0,"581350,"
581351,0,"581351,"
581352,0,"581352,"
581353,0,"581353,"
581354,0,"581354,"
581355,0,"581355,"
581356,0,"581356,"
581357,0,"581357,"
581358,0,"581358,"
581359,0,"581359,"
581360,0,"581360,"
581361,0,"581361,"
581362,0,"581362,"
581363,0,"581363,"
581365,0,"581365,"
581384,0,"581384,"
581396,0,"581396,"
581400,0,"581400,"
581401,0,"581401,"
581402,0,"581402,"
581403,0,"581403,"
581411,0,"581411,"
581412,0,"581412,"
581421,0,"581421,"
581423,0,"581423,"
581440,0,"581440,"
581450,0,"581450,"
581453,0,"581453,"
582101,0,"582101,"
582102,0,"582102,"
582103,0,"582103,"
582111,0,"582111,"
582112,0,"582112,"
582113,0,"582113,"
582114,0,"582114,"
582115,0,"582115,"
582116,0,"582116,"
582117,0,"582117,"
582118,0,"582118,"
582119,0,"582119,"
582120,0,"582120,"
582201,0,"582201,"
582202,0,"582202,"
582203,0,"582203,"
582204,0,"582204,"
582205,0,"582205,"
582206,0,"582206,"
582207,0,"582207,"
582208,0,"582208,"
582209,0,"582209,"
582210,0,"582210,"
582211,0,"582211,"
583101,0,"583101,"
583102,0,"583102,"
583103,0,"583103,"
583104,0,"583104,"
583105,0,"583105,"
583111,0,"583111,"
583112,0,"583112,"
583113,0,"583113,"
583114,0,"583114,"
583115,0,"583115,"
583116,0,"583116,"
583117,0,"583117,"
583118,0,"583118,"
583119,0,"583119,"
583120,0,"583120,"
583121,0,"583121,"
583122,0,"583122,"
583123,0,"583123,"
583124,0,"583124,"
583125,0,"583125,"
583126,0,"583126,"
583127,0,"583127,"
583128,0,"583128,"
583129,0,"583129,"
583130,0,"583130,"
583131,0,"583131,"
583132,0,"583132,"
583134,0,"583134,"
583135,0,"583135,"
583136,0,"583136,"
583137,0,"583137,"
583152,0,"583152,"
583153,0,"583153,"
583154,0,"583154,"
583155,0,"583155,"
583201,0,"583201,"
583203,0,"583203,"
583211,0,"583211,"
583212,0,"583212,"
583213,0,"583213,"
583214,0,"583214,"
583215,0,"583215,"
583216,0,"583216,"
583217,0,"583217,"
583218,0,"583218,"
583219,0,"583219,"
583220,0,"583220,"
583221,0,"583221,"
583222,0,"583222,"
583223,0,"583223,"
583224,0,"583224,"
583225,0,"583225,"
583226,0,"583226,"
583227,0,"583227,"
583228,0,"583228,"
583229,0,"583229,"
583230,0,"583230,"
583231,0,"583231,"
583232,0,"583232,"
583233,0,"583233,"
583234,0,"583234,"
583235,0,"583235,"
583236,0,"583236,"
583237,0,"583237,"
583238,0,"583238,"
583239,0,"583239,"
583268,0,"583268,"
583275,0,"583275,"
583276,0,"583276,"
583277,0,"583277,"
583278,0,"583278,"
583279,0,"583279,"
583280,0,"583280,"
583281,0,"583281,"
583282,0,"583282,"
583283,0,"583283,"
583284,0,"583284,"
583285,0,"583285,"
583287,0,"583287,"
584101,0,"584101,"
584102,0,"584102,"
584103,0,"584103,"
584104,0,"584104,"
584111,0,"584111,"
584113,0,"584113,"
584115,0,"584115,"
584116,0,"584116,"
584118,0,"584118,"
584120,0,"584120,"
584122,0,"584122,"
584123,0,"584123,"
584124,0,"584124,"
584125,0,"584125,"
584126,0,"584126,"
584127,0,"584127,"
584128,0,"584128,"
584129,0,"584129,"
584132,0,"584132,"
584133,0,"584133,"
584134,0,"584134,"
584135,0,"584135,"
584136,0,"584136,"
584138,0,"584138,"
584139,0,"584139,"
584140,0,"584140,"
584143,0,"584143,"
584167,0,"584167,"
584170,0,"584170,"
584202,0,"584202,"
584203,0,"584203,"
585101,0,"585101,"
585102,0,"585102,"
585103,0,"585103,"
585104,0,"585104,"
585105,0,"585105,"
585106,0,"585106,"
585107,0,"585107,"
585201,0,"585201,"
585202,0,"585202,"
585210,0,"585210,"
585211,0,"585211,"
585212,0,"585212,"
585213,0,"585213,"
585214,0,"585214,"
585215,0,"585215,"
585216,0,"585216,"
585217,0,"585217,"
585218,0,"585218,"
585219,0,"585219,"
585220,0,"585220,"
585221,0,"585221,"
585222,0,"585222,"
585223,0,"585223,"
585224,0,"585224,"
585225,0,"585225,"
585226,0,"585226,"
585227,0,"585227,"
585228,0,"585228,"
585229,0,"585229,"
585236,0,"585236,"
585237,0,"585237,"
585265,0,"585265,"
585287,0,"585287,"
585290,0,"585290,"
585291,0,"585291,"
585292,0,"585292,"
585301,0,"585301,"
585302,0,"585302,"
585303,0,"585303,"
585304,0,"585304,"
585305,0,"585305,"
585306,0,"585306,"
585307,0,"585307,"
585308,0,"585308,"
585309,0,"585309,"
585310,0,"585310,"
585311,0,"585311,"
585312,0,"585312,"
585313,0,"585313,"
585314,0,"585314,"
585315,0,"585315,"
585316,0,"585316,"
585317,0,"585317,"
585318,0,"585318,"
585319,0,"585319,"
585320,0,"585320,"
585321,0,"585321,"
585322,0,"585322,"
585323,0,"585323,"
585324,0,"585324,"
585325,0,"585325,"
585326,0,"585326,"
585327,0,"585327,"
585328,0,"585328,"
585329,0,"585329,"
585330,0,"585330,"
585331,0,"585331,"
585353,0,"585353,"
585355,0,"585355,"
585367,0,"585367,"
585401,0,"585401,"
585402,0,"585402,"
585403,0,"585403,"
585411,0,"585411,"
585412,0,"585412,"
585413,0,"585413,"
585414,0,"585414,"
585415,0,"585415,"
585416,0,"585416,"
585417,0,"585417,"
585418,0,"585418,"
585419,0,"585419,"
585421,0,"585421,"
585436,0,"585436,"
585437,0,"585437,"
585443,0,"585443,"
585444,0,"585444,"
585445,0,"585445,"
586101,0,"586101,"
586103,0,"586103,"
586104,0,"586104,"
586108,0,"586108,"
586109,0,"586109,"
586111,0,"586111,"
586112,0,"586112,"
586113,0,"586113,"
586114,0,"586114,"
586115,0,"586115,"
586116,0,"586116,"
586117,0,"586117,"
586118,0,"586118,"
586119,0,"586119,"
586120,0,"586120,"
586121,0,"586121,"
586122,0,"586122,"
586123,0,"586123,"
586124,0,"586124,"
586125,0,"586125,"
586127,0,"586127,"
586128,0,"586128,"
586129,0,"586129,"
586130,0,"586130,"
586201,0,"586201,"
586202,0,"586202,"
586203,0,"586203,"
586204,0,"586204,"
586205,0,"586205,"
586206,0,"586206,"
586207,0,"586207,"
586208,0,"586208,"
586209,0,"586209,"
586210,0,"586210,"
586211,0,"586211,"
586212,0,"586212,"
586213,0,"586213,"
586214,0,"586214,"
586215,0,"586215,"
586216,0,"586216,"
586217,0,"586217,"
587101,0,"587101,"
587102,0,"587102,"
587103,0,"587103,"
587104,0,"587104,"
587111,0,"587111,"
587112,0,"587112,"
587113,0,"587113,"
587114,0,"587114,"
587115,0,"587115,"
587116,0,"587116,"
587117,0,"587117,"
587118,0,"587118,"
587119,0,"587119,"
587120,0,"587120,"
587121,0,"587121,"
